date,PM25,PM10,wind_dir,wind_speed,fire_count,co,no,no2,o3,so2,nh3
2020-06-14,10.0,20.0,279.2202663331179,12.338021915762951,4,878.7379558673766,1.7245650931527374,11.595623304700718,5.187823476005218,5.0,10.330684261175684
2020-11-02,10.0,125.03816471490427,347.21159540429215,12.059377613287804,10,1072.4485914591903,1.957563567935278,73.6340823715608,2.1545217234207708,27.6667795241409,3.616577257542774
2020-11-23,10.0,25.157382679690944,73.35592528596807,8.287514511118337,10,550.6582921981667,8.579404131634513,27.29038798705878,19.153049974372447,27.58593947872714,1.9690697833851027
2020-05-21,10.0,24.04610611436741,188.39866723010687,7.802548384661268,2,1345.820148994127,0.5710431061899159,29.94243344001266,40.01238109725902,31.62933782779117,6.271743657238651
2020-02-18,14.501911506127525,21.660030885483568,103.3696649104472,2.1431394200911758,4,2358.7292025161273,50.2893141110108,10.0,39.2488750002896,41.20172872713483,1.0
2020-06-08,10.0,20.0,285.42759085218216,11.630192256047033,5,500.0,0.17699583036569508,17.526103317052208,25.127145434109504,110.16882089069276,1.0
2020-01-26,10.0,20.0,207.9336117172167,4.0711407067007155,2,1479.778491775167,1.109044102202073,10.482855652812669,6.064059936047276,8.53271800459524,3.6219398028951497
2020-11-14,96.53704683424377,20.0,228.44967031810936,7.450431342269198,10,2786.20259585511,4.736591740163624,38.95655504186226,5.128222062037001,13.593225995355152,7.421604161389143
2020-01-05,10.0,21.180337532829206,287.2490974617219,4.264111393912751,4,724.0784269507359,6.530419934063073,47.316752124021,1.3893419635139295,8.033028192347356,2.877199645526419
2020-01-05,29.623923731006187,20.0,142.54937015848375,2.007425444995397,0,2209.8957293753037,2.337977920248678,10.0,56.59233404764075,12.206600679772386,1.0
2020-01-07,10.0,20.0,329.4324246265356,9.443365453376048,3,5000.0,2.494065089859527,19.734573722323674,11.810371406001858,56.42280132606652,1.6795565318525456
2020-05-20,10.0,20.0,191.8903922086104,0.8149805223435574,0,987.9748154750446,5.032038286587066,49.27856521447484,4.517881074633937,5.0,7.166742248304
2020-11-13,10.0,20.0,56.863736220725286,11.229678511892999,10,1625.0714288372385,1.9220566484508612,17.299140706908638,27.884107112766475,5.149761113308357,13.512338525196311
2020-01-23,10.0,32.165702075411936,250.52368254076887,4.76380192891675,2,524.2364989311366,21.972065288180854,35.99035248458127,2.7933329350434626,48.287896370157796,4.395284487658298
2020-06-08,10.0,20.0,285.5740861577716,0.002020395067279801,1,1314.5519480054597,9.573737488129227,26.60056281710688,11.096414456767937,33.78566185118508,17.960960425370025
2020-10-28,10.0,20.0,114.03420374430961,7.666937088558447,12,1737.619974248498,10.066736034249423,26.399054247760223,6.217518459870349,8.472862026508343,10.83023257941527
2020-01-11,10.0,20.0,308.5845325195511,0.7027786279140469,5,1332.5402210936775,0.6381160695079542,16.16661021713077,13.994678355392022,28.628479272355587,1.8276906229578205
2020-05-27,10.0,55.396563580117096,326.2115717156759,4.142543367313492,1,500.0,2.4131123923116675,10.0,6.933927980736972,17.136588268185072,3.200789620927251
2020-11-20,12.525477386455657,26.392587367126872,99.68561545601122,10.604647311835743,12,1347.9790790044606,1.7320420305706814,10.0,1.7316454937176358,54.61314523539513,1.5
2020-05-08,17.000179071540064,20.0,354.0677301774799,0.940344324327988,0,4732.438741185134,0.6014558996567103,35.42727527867275,7.969138329130099,13.12487905826396,3.936268571653925
2020-01-04,10.0,20.0,50.65615009755303,12.590077385340035,6,1717.5184467670176,4.665739188711818,20.400646762976983,21.091374003098746,33.975243052426244,17.022240318476864
2020-11-14,10.0,20.0,72.72564062489639,0.05729883987874662,13,2869.770065724415,1.2135274462167516,17.978744595197675,7.176297590509599,171.05957890895604,15.299393846860479
2020-10-14,10.0,20.0,66.32094212568941,3.7023580380285335,9,865.2236513512714,7.265272063020381,14.308989357220455,16.040473494166047,22.155796495340756,36.15720724277931
2020-01-19,12.004913166795314,20.0,321.83629560283333,11.113560842281071,5,2321.3408247610378,0.5459175377848198,15.734392532139514,2.5972949882852463,12.798502421940551,3.1159612977526656
2020-05-27,10.0,21.13725878060347,235.54531883698627,4.744052245939602,1,1449.9260559482498,35.82195305385486,46.41067213014699,7.1975393216762145,25.089438613582622,22.540636646906435
2020-02-21,10.0,77.21752977127774,54.75754196001824,1.528385820990203,4,500.0,0.7085752693439389,15.360583795327786,3.9570133846073285,8.45467160948978,3.553862102250872
2020-06-09,10.0,20.0,158.51643061260563,5.403508782006418,2,1507.9720362555852,3.777088617279221,10.0,15.595475499499857,132.68364761517824,26.203738700628833
2020-05-10,10.0,20.0,221.50728902512873,4.055899295767883,1,500.0,8.915478875551392,36.41283857033659,7.625451716614629,14.586129424105847,4.365671012211062
2020-11-08,10.0,20.0,30.047070596177985,12.640678532408323,11,582.3780021381945,1.1549295595366937,17.049121353937473,14.732761336340793,9.272626564859229,15.707569920180763
2020-01-02,10.0,49.27489405992764,317.66989262664197,4.700218763777147,3,1325.2127708371981,9.764007934412334,20.596408015792377,21.926817392518032,5.282032648697635,26.31488732904472
2020-06-04,10.0,20.0,289.29727275895266,11.833987076640108,6,1476.2262412296386,0.4300837177939365,72.67973846815082,14.755539551914058,36.49663963685171,3.55333587621671
2020-01-14,12.188312727337912,20.0,181.87443848758977,13.37808217216102,0,500.0,24.00294542294662,19.757863304696752,9.709632502781451,28.996856072827576,5.8244628758929196
2020-11-26,10.0,20.0,348.1655814933014,6.507261293647943,11,3146.310486398721,2.776590947826935,25.31373005610058,2.723145760092229,7.408630679085812,31.566651098994456
2020-01-18,10.0,20.0,150.3939525390359,13.64914715781588,5,1943.0346419062648,1.1111359695990202,10.0,7.36849802275111,21.681326174744868,3.8205569227352774
2020-02-26,10.0,20.0,354.27971485313924,5.659770809447893,1,542.0030151269993,1.7353816169732277,16.848547277883302,4.335815003506392,5.0,1.0
2020-06-25,16.67422156783816,40.69695995467934,240.45119956930574,14.461176247351622,3,500.0,9.146569620128972,32.708037282796006,5.237980604823215,14.65777007010509,58.65122523489896
2020-06-02,10.0,20.0,228.48165837141892,1.339342867883594,4,948.7026511645795,1.1312430385265089,10.0,5.080785366011924,19.158689108717464,2.550482718927961
2020-11-07,10.0,20.0,59.7437623064826,10.305288997548642,10,702.0862685436681,0.8833475679546594,23.58653679574988,2.7734011672691943,67.17692493107822,8.133345741573773
2020-02-22,10.0,20.0,317.4939929896718,7.40721060685393,3,1227.997971770483,1.9497381931216986,21.772176735882937,1.0435844886559809,5.636037215954638,17.943142407173106
2020-05-07,38.33630056258665,20.078249226882072,153.89628765142146,5.8147320818347055,7,762.7141632220461,0.46512775501813947,20.760039572173905,3.7880711254754806,5.0,2.1593501404434856
2020-01-27,10.0,20.0,58.40402608169257,9.490678181229013,1,500.0,41.71312643615591,46.04997035418362,8.965460318550615,5.0,1.337174096774211
2020-10-13,10.0,38.452346764012276,4.538707191273255,10.557856374514968,11,743.7114039754903,1.162308499361902,26.246976773687738,1.9190359576894696,5.0,9.115259381108853
2020-01-14,10.0,20.0,201.51204610981773,0.06544904475463631,3,807.8536282312151,9.463338040905963,65.52668856665095,7.5058463969772085,46.37021605482314,1.0
2020-01-14,10.0,20.0,189.86386396416347,2.5042963312079807,1,2066.6020686548304,3.7217914519532695,10.0,49.415711703813564,57.31940915215746,3.1724771173225306
2020-05-16,43.15019489748127,25.825851517752113,258.9673040528971,10.69569075951478,1,545.5531998171665,0.6207660024403783,22.392803922196634,20.554020267268495,16.78048456154221,6.013737269788509
2020-01-22,10.0,25.717333614396285,320.4928990864088,9.995781203673097,2,5000.0,2.694110074219926,21.489693091844075,38.226978474198845,41.31786387045881,3.241569816752248
2020-02-17,10.0,20.0,28.58637047149063,14.490712576930157,2,500.0,8.81102844267226,10.0,10.92580996528887,13.928796399544723,1.0
2020-02-23,27.5434982147528,27.19142369211211,263.33873652253044,11.415566853761746,6,4069.060831194711,2.0495248737197187,43.16525985346019,23.748273259786888,11.077193469962227,30.356587573482447
2020-06-22,10.0,20.0,67.4682998751296,14.261590615970071,1,876.2759292985572,16.275638491872222,128.9904853522581,3.5824082490940015,8.731720076288465,5.074590260083095
2020-11-12,15.742303344448295,75.15653311100955,308.94373913657904,10.538107523022104,11,2590.444786901218,12.582073831706643,19.81412645061908,3.8793194275451737,8.931720206307222,37.44404365646267
2020-10-06,10.0,20.0,294.8628649901962,4.470783129591648,11,1187.732711226973,10.787329834764243,30.084704023622347,1.0,5.0,4.920556372202042
2020-01-05,25.705236770414025,20.0,194.68575179479598,1.5804738337628472,4,3427.3941761624815,1.364127242813486,21.490581742127482,24.19498726852218,15.867210760466163,1.5589080714354502
2020-01-04,10.0,20.0,255.68740750439216,11.727357950174033,2,744.4443010676971,0.5380715841276161,11.34902984513166,34.478087586198534,11.700903836301594,6.190507709824251
2020-05-20,10.0,112.47102457477894,113.16604074614942,9.66223832213874,3,500.0,1.0828739720571823,10.0,4.24959104947134,25.67096852670195,3.4592626118907894
2020-11-21,10.0,20.0,169.62044361581326,0.7227901858994434,12,4539.191934831394,3.6486652325456137,11.420171407444881,5.731907048560033,13.376821847974576,1.6358316975305338
2020-02-26,19.527479724029654,20.5808853057528,295.7892831757698,5.400756988514675,2,978.9879697179305,6.1637174045880005,10.0,3.4768888535025875,10.353206706406196,26.14717386161797
2020-10-19,10.0,20.0,165.335470982357,14.351997232264292,11,1368.6203582212313,0.104626636665006,78.51436977129065,10.833612304032531,5.097789273623314,3.185919169489348
2020-06-16,10.0,20.0,128.80737551715904,7.506017185653018,2,3769.7045702583564,2.6854013559283647,18.318514044741562,22.758359883484076,13.093988566361665,1.0
2020-02-10,28.390205458601038,20.0,177.91648101010796,6.490937040295569,4,500.0,3.445723296892963,15.229959942947268,1.2933400084403324,25.48875133737796,22.06073352756632
2020-11-18,63.76723742265326,41.45400244128542,298.1697308773986,6.8654940773894095,9,1989.2061084421002,1.7926296419357268,40.90789433012854,11.127711521702185,5.0,3.6704251099533374
2020-06-15,14.4726011261185,61.768687561503796,120.67489705351419,3.1332408600774557,3,607.95766130935,18.857500863261844,10.0,5.60314601438879,13.296139815722553,2.1610869848887977
2020-05-16,10.0,20.0,62.554173528867764,5.5306075629719285,5,960.8618521359326,5.117520842714141,10.875458854440081,8.276286620085255,15.37961531182258,1.0
2020-05-02,10.0,20.0,256.3250473190811,5.547198839807649,2,1178.8314914976972,19.400287045533588,21.20968284547235,11.693042440008888,5.941343084881275,36.20255816645028
2020-01-22,10.0,52.43076846160735,297.35215657490943,0.785325302812086,4,500.0,1.9661144201053287,45.741921328201364,6.121441213652831,6.767580889607013,1.0
2020-11-23,10.0,20.0,36.229492268472,11.513514427768774,10,503.2881944302963,11.091912495633203,30.004519974654905,6.661956076397835,15.34225595623609,7.210977263899384
2020-10-23,10.0,20.0,86.3546805921401,6.247566478558185,9,4234.72170750383,31.582387000203415,24.499681415390967,5.966287248055749,5.0,20.097782692151274
2020-06-04,12.8309940643374,20.0,51.109916313957804,12.33269830224635,3,2660.2920489433436,19.4440317856341,21.38081849748212,19.498083950403,17.286463096742036,7.433972105667164
2020-02-17,54.90333237326503,20.0,125.25890816957998,12.75522001679843,4,1030.0477327985514,0.5282358601743676,27.66557012816841,11.231922643730655,5.0,4.172080472276453
2020-11-24,15.14380564142522,20.0,162.12635240594855,3.179910820479871,15,1398.4551730188728,1.857972582244003,23.6017845123599,9.212705258830905,35.26368542898864,1.5
2020-11-26,10.0,20.0,269.57748130679033,9.860302232551929,12,817.0967381211515,1.6197194282804936,10.0,2.073106649169581,126.19492626648045,2.544146690530116
2020-05-12,12.515118739730166,20.0,234.4131305574027,7.084227062444725,6,4258.121526649063,5.662592366351062,20.839774104405343,5.060272101162456,5.151269547110916,5.614544178544002
2020-01-13,37.357490680517756,32.342558172960544,223.5342842922352,13.202351068822276,4,897.5307864324659,7.610511109695879,10.0,18.149974583271707,20.784507186634894,1.7426224190426995
2020-01-11,35.53416525648986,36.74672611863653,126.85498077947558,3.236110187646812,1,1382.7673443016251,0.7723333581864534,21.431590697251657,7.672914829623273,5.890012354019875,5.720357777779757
2020-06-17,10.0,20.0,302.9211191105136,10.167198004650663,1,3449.657204733835,3.0094513032824013,13.67380073459558,14.289592421393388,34.49982231719396,10.156278549747991
2020-05-09,12.308577654119233,20.0,169.66338026333923,9.116281833790838,7,504.0263332176044,0.13134983773246223,150.0,43.229010115580486,5.0,14.225035319975271
2020-11-07,10.0,20.0,352.47777768545564,4.4295221635774915,12,5000.0,23.639463760221126,19.454618424307938,20.876123073310403,19.69937202687937,1.5434958538139898
2020-10-13,16.55342862290033,21.399027188324414,228.29116978646528,2.049013554767589,11,500.0,1.2604119840460173,10.0,8.11049042306002,5.08864218210965,90.0
2020-05-25,10.844021928545907,20.0,45.455306963220984,9.774596407159148,3,5000.0,2.9558785306442217,18.041160312818064,4.432708646400185,9.904759616006796,11.256831777687859
2020-06-22,10.0,20.0,243.42392234715624,11.07896187198496,3,755.458172398184,1.7083456208409975,30.43176598330334,1.0,5.0,4.47247978075154
2020-06-09,10.0,20.0,117.03744555541164,4.73441015645025,3,860.3172806302955,15.165776792115315,76.60720688044825,6.243963003622623,27.725441875125945,16.56751581719403
2020-05-27,10.0,20.0,247.07779080699507,9.672489060334707,1,500.0,0.1,12.533913869738083,5.33339237692138,5.275216101122332,60.0
2020-06-05,10.0,20.0,25.070813338466067,5.926963614172549,1,695.899520366054,2.6513912083129454,10.0,10.917491135187893,21.15686119637382,1.0
2020-05-27,13.210632659641776,20.0,62.95731738334538,10.698103249239265,3,500.0,2.3193149542940312,38.60838995288882,6.3350314169406525,8.635675802744348,3.420151433893213
2020-02-09,10.0,20.0,308.06541320608306,2.9882291234107967,0,597.260672009554,1.3765018899522476,10.0,5.363490310888152,10.864793724421794,1.0
2020-05-27,10.0,24.566238088004255,81.78464052846536,13.353225039542615,3,955.9341540964125,36.21016275258006,14.169271582828458,1.2468259344350312,14.12231128487566,5.647324195031378
2020-05-19,28.256172228716597,34.16025774048443,301.3348050874584,4.311143946983696,3,2857.7549541054395,0.7182093430574181,16.344698787554144,2.8864638477695665,5.6869571202754265,6.948133694225008
2020-06-06,10.0,20.0,100.53939184358775,5.5167898163422935,0,1349.653742369911,8.651167352231289,18.997231107452592,11.901340499624558,15.034793978315985,4.2759464148117425
2020-06-10,13.117758976412917,20.0,231.43748762113475,0.8713792812052468,2,1491.707406668729,4.6384450106669535,34.85970458253806,41.095870053327175,56.27973729166393,2.043286855225265
2020-01-05,10.0,101.27665692695244,249.89420646353915,1.672683184819146,1,500.0,18.034360931138504,11.624240013701284,6.702459953529328,5.595178328938878,1.0
2020-01-28,59.22327697557366,20.0,184.55571113221905,7.737928540684922,2,500.0,0.999216679789325,16.135415848884385,10.255468480120973,39.323021779266,7.016330917613878
2020-02-23,10.0,20.0,109.91184361082327,4.013890150919572,4,5000.0,0.9053321838196747,19.857538684738024,19.153359996128252,54.49438307358111,25.700781003955267
2020-01-18,10.0,24.410122449947796,76.5519754935946,12.532203386132915,4,525.7358841458129,14.070844085881632,22.63909696908615,3.2841440794967425,5.386226306067878,2.205111011801842
2020-05-10,10.0,85.3314288599351,11.94816764247344,0.22040082982430764,1,5000.0,5.144776676907996,21.7206134835609,10.663365088703312,5.0,7.599419895410403
2020-06-02,13.566002737720428,20.0,109.42070444666057,5.686410730079043,3,860.0055142272372,0.26782914511095834,28.468682407234777,3.523694079312287,16.47692471834852,1.0
2020-01-22,10.0,68.50000664111512,235.1386045912619,5.06018320153639,3,1099.1450575043914,1.2105108714393051,39.45148178645652,17.545972536755926,7.046932933232579,7.757465549721968
2020-01-21,10.0,20.0,337.7897346414538,0.28991446376401553,2,3198.2694966962813,4.852887947217392,27.49783550101415,8.596911818955029,78.93330214056442,2.795305052043473
2020-02-14,10.0,20.0,313.63361361469873,1.8655259850076533,2,3912.3458000293467,9.55100450107488,28.871888885365784,9.95875251228423,12.614002929707455,1.7951677278544875
2020-11-17,10.0,20.0,275.7833195527089,6.204640123779529,11,981.603481078018,0.9813304953332596,10.0,3.3783972227665235,5.46192117797323,2.6993978743738642
2020-02-14,19.828537742064494,22.860569827351885,283.8410435711875,7.392968766711699,2,743.7886682840161,0.1,20.90905166710732,14.984740145002846,5.0,2.7945360544042654
2020-05-15,10.0,20.0,239.3945652513583,6.064346208823037,3,1036.992059978842,5.958595378811463,29.47687443314602,59.42487568212433,36.23063237059943,7.091663780640562
2020-06-04,10.0,20.0,93.70326872376108,7.964065176181407,2,1537.5684641721405,0.4358395818313685,35.98682702989629,2.696860461946952,6.881358066936583,1.0
2020-02-07,10.0,59.350765876833066,326.59021105409875,8.926975123585223,1,2673.9276136816184,0.13186083442766866,11.54346389917685,5.260578450875298,12.728311947055316,2.782811095188274
2020-01-19,10.0,20.0,241.46363228610025,0.14885731691753445,0,1101.2815862232903,0.1,11.855223594186231,9.314827395716113,31.683712421810124,4.26411163100903
2020-06-20,53.25157350969413,45.331831808310596,201.75862715295838,6.961427391802558,3,2036.2930429250937,9.216278201536714,12.688796766461586,16.222614279521984,7.506292344549679,1.198598467614637
2020-06-06,10.0,20.0,39.956208916853186,14.452488613313825,4,5000.0,3.29671387079091,30.84982630146677,4.222611243273081,11.635621028945884,38.70613993141734
2020-01-16,10.0,20.0,160.93999577031315,7.78548420194323,4,1605.6912244064556,1.9377265974542763,45.92937285776609,1.0,11.982312333062374,1.6093098523000653
2020-02-26,10.0,20.0,165.72897763269347,10.163134011884297,3,1497.650545274455,21.835488181614256,14.498307437525535,28.765866525561297,24.12683029544755,2.007069511291714
2020-01-03,12.17929793860814,20.0,311.2428994281612,4.677957868753248,3,500.0,7.070894727116982,41.5280810783792,15.807841582164778,21.99344238486384,1.3854575695627354
2020-11-11,12.586126166041835,26.577850467470192,196.79335926760385,11.609870672291438,14,500.0,30.70575401049575,22.17097159279485,1.2931129739878147,9.775568558625167,58.185792666279525
2020-06-25,10.0,20.0,136.94419762934749,11.593822228141727,4,1617.0774070817113,0.33651814512337136,18.184532648434065,4.024622864502992,12.983107137695258,8.701420379266256
2020-10-19,18.71794159262559,41.55633846510248,351.6481182638374,7.819440714812084,12,997.4238138148111,2.5809926269519146,16.960593369240158,35.45209787074053,8.399909974551266,2.184866439551284
2020-10-28,10.0,20.0,39.85941359747364,14.640207349188204,13,655.3813795774996,0.2404916131931765,36.49915434470121,31.431055048896546,5.0,25.354164046579648
2020-05-14,23.199603838886816,20.0,152.11743419230007,1.8832532214398006,1,1399.0241043073406,1.9269269927188961,26.061581413941838,18.890138675125808,15.76198230663961,5.7021222673363665
2020-01-06,10.0,20.0,15.128883061705904,0.2542149733437149,4,1032.353339628956,1.8721288753393823,124.04697718398639,6.195898655865073,80.8173573247955,6.102534064548022
2020-01-24,10.0,20.0,266.36548347609494,11.55237317635644,2,3387.2723183499766,6.9581974650310014,10.157580617577656,8.028417369536928,5.034332066659191,2.9642597824591426
2020-05-25,21.425218826273195,20.16071776944394,330.50755879169424,12.107333060473238,4,1195.250263854772,2.910560928995828,30.401178120466696,6.4822922809710315,5.623590227168409,1.823396217329565
2020-05-02,10.0,21.810597160970183,100.8134386381762,1.8031084368086436,5,519.6090567762387,6.924810640863304,13.152859561751294,22.833751796104696,5.100161614553149,6.721553603862693
2020-05-23,16.721553528321365,20.0,309.0030036476835,3.983742494379091,2,2951.787620801399,7.808088625968648,10.019872894624893,3.0776231468672672,25.14330802722707,2.3300630423293462
2020-06-02,13.717356923914405,20.0,105.19856296628319,0.26328545049943364,4,882.5972005899561,68.88187052759464,19.911675940944622,3.3009171203403502,19.077038788217287,39.65062676873128
2020-11-19,26.742889191955538,20.0,327.87725819180946,4.399629161708471,9,1856.6641405231574,1.6939363421006834,22.418398504267202,20.29297134308138,10.396428228420975,1.5
2020-01-16,21.37473999802405,20.0,271.4262852948422,11.597128108780073,2,680.3377008597569,0.6626329572957839,150.0,7.068431090685009,5.0,28.31489885504125
2020-06-18,10.0,20.0,289.7664396629179,7.769407915688684,4,572.5918243831197,3.931910432772017,17.334233260722897,29.325790639469076,13.361491373614477,3.9212770603254827
2020-05-12,13.914641537736452,24.731781621370004,6.48236001616362,5.221433897524321,1,1192.9305790686096,0.8159354433336999,10.0,3.7753299883741946,5.0,6.416693031261874
2020-01-22,10.0,20.0,346.6117285466493,5.576089423594954,1,1110.7921001418351,25.101840061021758,24.988321456799923,6.995182093018466,14.061303147865388,12.179927622679136
2020-06-27,10.0,20.0,261.60155714531635,0.020304385732022312,0,1771.9342674648099,1.7774378932564967,10.0,2.9375826497396456,29.122887762732045,2.1037066200110552
2020-11-26,16.751448541786438,105.18736233655585,109.71039433900799,4.497007913478538,11,838.2817378723557,1.1637359170575412,18.66097740835865,7.4436601343974225,5.0,18.96439302740971
2020-06-23,10.0,20.0,298.5820793491849,9.696881124568957,3,500.0,1.3404782030834617,20.344695730236737,1.6844735184139799,5.0,1.0
2020-11-28,11.549472114107944,28.115575836279636,101.34763142937479,14.612916657245357,12,711.3937801838988,7.985489923049883,37.9276465413739,4.537456346982816,59.11223303228896,2.833400748807435
2020-05-28,10.0,20.0,314.19138224380606,12.705912404758493,2,2425.5618497252644,2.1455148033645637,43.76777427941003,1.7572430553582161,6.607731220287127,1.4786427869409822
2020-11-18,22.85270377640665,20.0,40.52894054829733,0.3539244696829369,11,814.5403128137868,1.0382117580900465,13.425344550050529,14.789585241985517,37.93779504579303,1.5
2020-01-14,10.0,20.0,253.32695188588647,13.47840907012259,6,857.1531414879032,33.050208550705705,17.805524748970747,15.128635516476496,10.443735602680205,3.4627192621086844
2020-05-02,10.0,20.0,194.65145159216772,11.747976199479389,2,2940.622303836841,0.7525748935549696,10.881926954251355,1.3096203283463317,10.360962967666607,7.119944723340917
2020-01-03,17.930755316298303,20.0,34.75240927035869,11.705641853564707,2,538.090505979568,2.867237753390667,10.0,28.047114183027187,18.88584499673291,10.414426393905359
2020-10-10,10.0,20.0,87.08177817318203,6.869936385053572,10,500.0,7.231592157982172,25.736644271964625,89.78474886506152,5.032924080079451,8.9756667090715
2020-02-04,12.195089168330172,39.10704959302995,4.465453059833324,5.970079394317542,4,933.8995464598252,0.23527442842635624,10.0,7.736940975959877,13.908457988940821,2.0161058264854343
2020-11-02,10.0,21.508345148285358,168.7564675672221,4.543735932497889,9,675.7519350768933,5.586711056949184,14.415420181061437,3.8918543463831408,8.318738204142505,10.467600641175363
2020-02-22,26.52073365731962,22.188943256081043,108.45549387360013,0.9854228843154866,4,500.0,0.5584101709651752,10.0,100.0,5.0,5.20251849250312
2020-02-17,10.0,20.0,215.40869434719318,3.423530452405487,3,920.2280723990133,9.338766445022134,31.179054805179028,1.9759148409217933,17.07272352954259,13.780677109856677
2020-11-24,10.0,20.0,107.00561077510218,3.699054524670369,11,1792.749308866502,0.6414804839731492,84.87198644222697,7.539127558241559,9.362311293961518,17.077966973580587
2020-05-07,11.162616653662841,20.0,107.97088014251449,7.261156045653024,5,1086.4941750019525,7.684102219909784,10.0,8.84296539774761,10.412168513575642,4.648626021571568
2020-10-18,10.0,20.0,267.5495515433772,11.21166609895041,11,1490.6701645490414,14.278424182290633,10.0,28.36476257669338,5.0,2.290480224755843
2020-01-06,10.0,20.0,17.331420952207242,7.107147425969199,1,5000.0,9.896239024527478,18.17579005353012,10.588187311444187,59.82360812584933,2.047172991751197
2020-06-06,20.979502912449025,45.28919647288075,325.04219826911543,0.8676667417074091,1,778.3070704806379,3.9628956086188523,20.33936634047594,4.487815708512197,29.27442261200982,2.3169525552399732
2020-01-07,17.597643907149237,20.0,306.8149947808253,14.366847014823058,3,1448.5938910978377,1.9213894296620762,23.925083930645894,2.8542686041698633,31.949479326225124,3.07000871175562
2020-06-04,10.0,20.0,240.40968596150634,14.140864786411683,5,659.0415861221067,1.1449610689346645,14.054513472867365,5.249738048074585,8.976008516235165,6.182115415294436
2020-01-22,10.0,20.0,213.55976523865834,11.777843147226125,4,500.0,24.69379595629908,17.107014104205547,2.699516381637874,5.0,10.572002869364113
2020-11-24,13.269968318104741,20.0,321.2288993302748,14.869918523463308,10,610.9971817143976,0.9519499393864769,26.950674595980868,7.75102676025982,85.87711529450019,6.3225504343267165
2020-10-06,15.080455839484024,143.2910155183376,66.7188646303372,8.167234992003944,15,679.4213149819449,0.5737284315664685,46.17066843549094,4.203022125140027,11.46045589597626,6.853879577212207
2020-06-22,10.0,20.0,28.4288983886983,14.44152525379809,0,1571.012818299248,7.374686571545143,10.0,1.6585806503466944,5.761513519421785,5.3226301272123955
2020-05-06,25.10760907490234,20.0,86.22366116743372,1.1340756092512616,4,5000.0,0.8234889030702676,14.952050517235033,25.923393587944453,18.482079269787093,2.4131033693387227
2020-01-11,10.0,20.690882264162177,286.0481803320685,5.48521122392057,2,535.9048162746384,0.6537075190080206,23.832424683872098,4.492132245055497,39.13905384246051,1.4762857290762859
2020-01-11,10.0,20.0,12.481296021533996,3.3807190201014876,3,722.9750368501972,0.3117959245212042,10.0,2.0789504915928747,11.90489242661682,1.0
2020-06-20,10.0,20.0,209.81046063005627,2.9374962620140503,1,1029.5498912121893,1.3173672545655422,80.23306449538595,6.244748468549194,43.75365568991281,1.946087156566213
2020-05-18,18.538089551622086,20.0,358.3575058288716,2.112044233390141,3,1629.1258289949064,2.401101196878215,12.081460600282849,7.911928567995483,35.981320849845496,7.9072063819763665
2020-05-22,10.113406940644465,20.0,308.0505937815142,9.33620462348995,1,1427.3156794320187,3.9143042177543106,19.432867827125555,1.2885702552010716,5.0,1.9280444952139424
2020-11-15,10.0,20.241959850939473,187.7204480556922,11.719827836209577,11,3960.3821176452907,11.324396337871663,31.33756938097028,10.294890118407078,6.210304287488534,5.053578788037009
2020-11-10,10.0,20.0,22.910727343191244,8.67447599130541,14,500.0,5.991530480984527,12.515553726844932,2.593069816824965,31.738712911378016,11.76563098355981
2020-11-15,10.0,20.0,299.29446517885555,2.204440643823145,11,500.0,2.0415139616472633,10.0,40.89585892686246,5.0,12.557178622191266
2020-11-02,16.340683884953503,20.0,215.6322629437958,12.166856549002064,10,667.8888904162892,2.019210281925165,14.254553199738247,12.477917874917468,10.491278645559097,1.8404786718058563
2020-11-20,10.0,20.0,41.37587894144406,9.539320607455927,9,3285.585625207355,5.842952320148715,45.76650285139238,4.953527801397318,5.0,22.24097561169436
2020-11-14,10.0,20.0,33.78862253640823,5.8224855919049325,12,500.0,18.335796542315393,15.340308377486423,3.507249912549896,7.564348313353743,26.00490607296267
2020-10-14,10.0,20.0,327.46565499717326,10.111954433040944,12,500.0,3.2853437843295588,10.204742455287043,6.652763235097648,9.035668496611567,1.7326383064283257
2020-05-05,10.0,20.0,240.91209465770822,3.898574688642493,3,1941.4286648682346,1.3448785595559123,42.12063518855869,13.637055294159547,8.514372535551157,1.6676171587019057
2020-11-02,10.0,20.907599633038252,298.543247754032,5.177883127413158,9,1399.2018189588352,0.6130559948462787,15.415601533453087,7.203059536697109,7.01281190216921,28.072036201749775
2020-05-18,10.0,20.0,316.4324041016162,13.762287646979853,4,500.0,0.31104804393798197,13.354739613665028,5.946728241028219,5.0,3.7575824098249857
2020-05-09,10.0,20.0,205.83804673739598,4.357567585071306,2,500.0,7.384657285477534,22.636527706777628,7.833193574877919,120.53151654432855,1.0
2020-02-03,14.623403670962741,20.0,186.28068663181486,7.049824022369049,4,500.0,6.468652290228407,37.2108418982952,4.0395813839210915,78.84327365273303,1.0
2020-10-09,10.0,20.0,154.95386771555647,13.35211706094022,9,1224.8030290939405,6.462687724298416,135.01296696063545,5.242476877286649,5.0,4.983944061971431
2020-11-08,10.0,20.0,114.10077160480294,10.615820254012911,13,586.2138904902364,2.2411986413018763,38.93092360588014,1.0,59.27079869849284,1.664981359320849
2020-01-27,74.41985357787941,20.0,156.45454590913624,0.9330483924705413,3,1797.3415202978504,22.43006213803864,50.79876143623201,19.564686477104267,8.170535974933237,2.7288805638626474
